,close,open,high,low
2014-11-12 00:00:00,1.2438,1.24739,1.24982,1.24191
2014-11-13 00:00:00,1.24756,1.24359,1.24918,1.24264
2014-11-14 00:00:00,1.25246,1.24768,1.25464,1.23988
2014-11-17 00:00:00,1.245,1.25324,1.25774,1.24453
2014-11-18 00:00:00,1.25348,1.245,1.25454,1.24434
2014-11-19 00:00:00,1.25542,1.25348,1.26002,1.25124
2014-11-20 00:00:00,1.25391,1.25532,1.25755,1.25044
2014-11-21 00:00:00,1.23912,1.2541,1.25684,1.2375
2014-11-24 00:00:00,1.24422,1.2363,1.24447,1.23621
2014-11-25 00:00:00,1.24745,1.24424,1.24874,1.24022
2014-11-26 00:00:00,1.25062,1.24746,1.25316,1.24437
2014-11-27 00:00:00,1.24673,1.25058,1.25237,1.2465
2014-11-28 00:00:00,1.2451,1.24668,1.24905,1.24265
2014-12-01 00:00:00,1.24696,1.2464,1.25068,1.24194
2014-12-02 00:00:00,1.23828,1.24704,1.24762,1.23768
2014-12-03 00:00:00,1.23108,1.2382,1.23908,1.23012
2014-12-04 00:00:00,1.23792,1.23098,1.24564,1.22798
2014-12-05 00:00:00,1.2287,1.23788,1.23931,1.2271
2014-12-08 00:00:00,1.23173,1.2289,1.23442,1.22474
2014-12-09 00:00:00,1.23742,1.23132,1.24478,1.22922
2014-12-10 00:00:00,1.24484,1.23726,1.24484,1.2362
2014-12-11 00:00:00,1.2412,1.24484,1.24952,1.23702
2014-12-12 00:00:00,1.2461,1.24078,1.24852,1.23845
2014-12-15 00:00:00,1.24377,1.24754,1.2479,1.24148
2014-12-16 00:00:00,1.2511,1.24377,1.25696,1.24339
2014-12-17 00:00:00,1.23428,1.25118,1.2516,1.23208
2014-12-18 00:00:00,1.22866,1.23438,1.23526,1.2266
2014-12-19 00:00:00,1.22278,1.22868,1.23022,1.22204
2014-12-22 00:00:00,1.22302,1.22232,1.22727,1.22166
2014-12-23 00:00:00,1.21722,1.22285,1.22456,1.21648
2014-12-24 00:00:00,1.21937,1.21738,1.22204,1.21696
2014-12-26 00:00:00,1.21796,1.22258,1.22286,1.21685
2014-12-29 00:00:00,1.2152,1.21806,1.22211,1.21428
2014-12-30 00:00:00,1.21556,1.2152,1.21874,1.2124
2014-12-31 00:00:00,1.2101,1.21565,1.21698,1.20976
2015-01-02 00:00:00,1.2002,1.21057,1.21075,1.2001
2015-01-05 00:00:00,1.19324,1.1955,1.19764,1.18734
2015-01-06 00:00:00,1.18902,1.19334,1.19689,1.18844
2015-01-07 00:00:00,1.18392,1.18902,1.18968,1.1802
2015-01-08 00:00:00,1.17927,1.1838,1.18477,1.17543
2015-01-09 00:00:00,1.18412,1.17927,1.1846,1.17624
2015-01-12 00:00:00,1.18336,1.18486,1.18711,1.17864
2015-01-13 00:00:00,1.17724,1.18328,1.18596,1.17529
2015-01-14 00:00:00,1.17896,1.17724,1.18464,1.17277
2015-01-15 00:00:00,1.16332,1.17876,1.17932,1.15678
2015-01-16 00:00:00,1.15679,1.16332,1.1649,1.14601
2015-01-19 00:00:00,1.1607,1.15526,1.1639,1.15516
2015-01-20 00:00:00,1.15509,1.16045,1.16156,1.15407
2015-01-21 00:00:00,1.16108,1.15542,1.16804,1.15416
2015-01-22 00:00:00,1.13662,1.16108,1.16526,1.13158
2015-01-23 00:00:00,1.12039,1.13662,1.13732,1.11144
2015-01-26 00:00:00,1.12378,1.1153,1.12956,1.10982
2015-01-27 00:00:00,1.13813,1.12408,1.14229,1.1224
2015-01-28 00:00:00,1.12874,1.13776,1.13833,1.12764
2015-01-29 00:00:00,1.13199,1.12896,1.1368,1.1262
2015-01-30 00:00:00,1.12853,1.13182,1.13635,1.12787
2015-02-02 00:00:00,1.1341,1.13121,1.1362,1.12926
2015-02-03 00:00:00,1.14788,1.13426,1.15342,1.13126
2015-02-04 00:00:00,1.1345,1.14772,1.1485,1.13156
2015-02-05 00:00:00,1.14776,1.1345,1.14986,1.13041
2015-02-06 00:00:00,1.1317,1.14778,1.14862,1.13118
2015-02-09 00:00:00,1.1325,1.12968,1.13593,1.12704
2015-02-10 00:00:00,1.13217,1.1325,1.13455,1.12731
2015-02-11 00:00:00,1.13364,1.13214,1.13476,1.128
2015-02-12 00:00:00,1.14024,1.13353,1.14232,1.13021
2015-02-13 00:00:00,1.13915,1.14024,1.14433,1.13797
2015-02-16 00:00:00,1.13544,1.13999,1.14291,1.13196
2015-02-17 00:00:00,1.14111,1.13554,1.14492,1.1322
2015-02-18 00:00:00,1.13974,1.1412,1.14162,1.13342
2015-02-19 00:00:00,1.13677,1.13974,1.14501,1.13554
2015-02-20 00:00:00,1.13786,1.13678,1.14302,1.12792
2015-02-23 00:00:00,1.13347,1.13944,1.13967,1.12954
2015-02-24 00:00:00,1.13396,1.13377,1.13582,1.12886
2015-02-25 00:00:00,1.13611,1.13421,1.1389,1.13358
2015-02-26 00:00:00,1.11977,1.13611,1.13798,1.11838
2015-02-27 00:00:00,1.11968,1.11989,1.12452,1.1176
2015-03-02 00:00:00,1.11836,1.11826,1.12405,1.11601
2015-03-03 00:00:00,1.11764,1.11821,1.12176,1.11546
2015-03-04 00:00:00,1.10791,1.11764,1.11851,1.10618
2015-03-05 00:00:00,1.10292,1.10775,1.1115,1.09876
2015-03-06 00:00:00,1.08434,1.10292,1.1033,1.0841
2015-03-08 23:00:00,1.08522,1.08329,1.09064,1.08232
2015-03-09 23:00:00,1.06984,1.08506,1.08558,1.0693
2015-03-10 23:00:00,1.05464,1.06962,1.07172,1.05112
2015-03-11 23:00:00,1.06361,1.05477,1.06837,1.04946
2015-03-12 23:00:00,1.0496,1.0634,1.06347,1.04624
2015-03-15 23:00:00,1.05693,1.04704,1.06196,1.04698
2015-03-16 23:00:00,1.05976,1.0568,1.0651,1.05514
2015-03-17 23:00:00,1.08649,1.05906,1.10515,1.05801
2015-03-18 23:00:00,1.06592,1.08656,1.09198,1.06133
2015-03-19 23:00:00,1.08216,1.06569,1.08826,1.06496
2015-03-22 23:00:00,1.09458,1.0841,1.09715,1.07675
2015-03-23 23:00:00,1.09247,1.09468,1.10294,1.08904
2015-03-24 23:00:00,1.09698,1.09233,1.10146,1.09009
2015-03-25 23:00:00,1.08844,1.09708,1.10526,1.08564
2015-03-26 23:00:00,1.08906,1.08832,1.09488,1.08014
2015-03-29 23:00:00,1.08348,1.08868,1.08954,1.081
2015-03-30 23:00:00,1.0731,1.08333,1.08458,1.07132
2015-03-31 23:00:00,1.0763,1.07359,1.08,1.07186
2015-04-01 23:00:00,1.08802,1.07616,1.09055,1.07502
2015-04-02 23:00:00,1.09723,1.08814,1.10271,1.08642
2015-04-05 23:00:00,1.09222,1.10038,1.10356,1.09102
2015-04-06 23:00:00,1.0815,1.09251,1.09548,1.08034
2015-04-07 23:00:00,1.07807,1.0815,1.08876,1.07634
2015-04-08 23:00:00,1.06594,1.07807,1.07888,1.0638
2015-04-09 23:00:00,1.06018,1.06578,1.06834,1.05678
2015-04-12 23:00:00,1.05668,1.05874,1.06192,1.05205
2015-04-13 23:00:00,1.06547,1.05682,1.07074,1.05314
2015-04-14 23:00:00,1.06841,1.06516,1.07024,1.05707
2015-04-15 23:00:00,1.07614,1.06836,1.08178,1.06246
2015-04-16 23:00:00,1.08068,1.07634,1.08488,1.0734
2015-04-19 23:00:00,1.07374,1.08214,1.08226,1.07125
2015-04-20 23:00:00,1.07358,1.07376,1.07814,1.06599
2015-04-21 23:00:00,1.0725,1.0735,1.08006,1.07088
2015-04-22 23:00:00,1.08238,1.0725,1.08456,1.0666
2015-04-23 23:00:00,1.08748,1.08241,1.09002,1.07848
2015-04-26 23:00:00,1.0889,1.08652,1.09267,1.08194
2015-04-27 23:00:00,1.09816,1.08882,1.09912,1.08602
2015-04-28 23:00:00,1.11283,1.09808,1.11882,1.09597
2015-04-29 23:00:00,1.12226,1.11267,1.12664,1.10712
2015-04-30 23:00:00,1.11974,1.12232,1.12908,1.1175
2015-05-03 23:00:00,1.11476,1.11954,1.12247,1.1123
2015-05-04 23:00:00,1.11856,1.11454,1.12234,1.10663
2015-05-05 23:00:00,1.13474,1.11858,1.13702,1.11751
2015-05-06 23:00:00,1.12665,1.1348,1.1392,1.12373
2015-05-07 23:00:00,1.12032,1.12665,1.12904,1.11791
2015-05-10 23:00:00,1.1155,1.11982,1.1207,1.1131
2015-05-11 23:00:00,1.12132,1.11556,1.12792,1.11345
2015-05-12 23:00:00,1.13544,1.12126,1.1383,1.12027
2015-05-13 23:00:00,1.141,1.1355,1.14444,1.13407
2015-05-14 23:00:00,1.14474,1.14082,1.1467,1.1324
2015-05-17 23:00:00,1.1315,1.14484,1.14502,1.12985
2015-05-18 23:00:00,1.11498,1.13148,1.13264,1.1119
2015-05-19 23:00:00,1.10945,1.1153,1.1153,1.10626
2015-05-20 23:00:00,1.11122,1.10928,1.11813,1.10799
2015-05-21 23:00:00,1.10128,1.11132,1.12084,1.10022
2015-05-24 23:00:00,1.09775,1.10032,1.10102,1.09592
2015-05-25 23:00:00,1.08722,1.09768,1.09816,1.08633
2015-05-26 23:00:00,1.09038,1.08756,1.09292,1.08191
2015-05-27 23:00:00,1.0948,1.09055,1.09589,1.08672
2015-05-28 23:00:00,1.09908,1.09491,1.10064,1.09259
2015-05-31 23:00:00,1.09266,1.09807,1.09892,1.08873
2015-06-01 23:00:00,1.11512,1.09294,1.11946,1.09163
2015-06-02 23:00:00,1.12754,1.11508,1.12852,1.10794
2015-06-03 23:00:00,1.12383,1.12738,1.138,1.12221
2015-06-04 23:00:00,1.11138,1.12399,1.128,1.10493
2015-06-07 23:00:00,1.12919,1.10979,1.13067,1.10844
2015-06-08 23:00:00,1.12826,1.12913,1.13459,1.12142
2015-06-09 23:00:00,1.13241,1.12832,1.13866,1.126
2015-06-10 23:00:00,1.12578,1.13234,1.13318,1.11824
2015-06-11 23:00:00,1.12681,1.1258,1.12967,1.11512
2015-06-14 23:00:00,1.12836,1.1212,1.12944,1.11893
2015-06-15 23:00:00,1.12485,1.12831,1.13298,1.1205
2015-06-16 23:00:00,1.13371,1.1244,1.1358,1.12053
2015-06-17 23:00:00,1.1364,1.13391,1.14363,1.13306
2015-06-18 23:00:00,1.13498,1.13645,1.14012,1.12922
2015-06-21 23:00:00,1.13402,1.1377,1.14104,1.1312
2015-06-22 23:00:00,1.11676,1.13376,1.13474,1.11348
2015-06-23 23:00:00,1.12053,1.1165,1.1235,1.11547
2015-06-24 23:00:00,1.1205,1.12049,1.1228,1.1154
2015-06-25 23:00:00,1.11732,1.12042,1.12197,1.11302
2015-06-28 23:00:00,1.1236,1.10061,1.12784,1.09546
2015-06-29 23:00:00,1.11382,1.124,1.12444,1.11124
2015-06-30 23:00:00,1.1053,1.11401,1.11713,1.1043
2015-07-01 23:00:00,1.10838,1.10526,1.11216,1.10324
2015-07-02 23:00:00,1.11137,1.10824,1.11177,1.10653
2015-07-05 23:00:00,1.10561,1.0991,1.10956,1.097
2015-07-06 23:00:00,1.10112,1.10558,1.10586,1.09164
2015-07-07 23:00:00,1.10767,1.10107,1.10932,1.09743
2015-07-08 23:00:00,1.10368,1.10773,1.11253,1.09918
2015-07-09 23:00:00,1.11552,1.10354,1.12159,1.10312
2015-07-12 23:00:00,1.10014,1.10952,1.11972,1.09957
2015-07-13 23:00:00,1.10091,1.09986,1.10847,1.09654
2015-07-14 23:00:00,1.09482,1.10092,1.10357,1.093
2015-07-15 23:00:00,1.08752,1.09501,1.09627,1.08556
2015-07-16 23:00:00,1.08298,1.08763,1.09068,1.08286
2015-07-19 23:00:00,1.08249,1.08312,1.08702,1.08088
2015-07-20 23:00:00,1.09389,1.08225,1.09694,1.08117
2015-07-21 23:00:00,1.09288,1.09358,1.0967,1.08694
2015-07-22 23:00:00,1.09818,1.0929,1.10182,1.09218
2015-07-23 23:00:00,1.09823,1.09839,1.09951,1.09254
2015-07-26 23:00:00,1.10876,1.09834,1.113,1.0969
2015-07-27 23:00:00,1.106,1.10877,1.10996,1.10224
2015-07-28 23:00:00,1.09843,1.10605,1.10842,1.09672
2015-07-29 23:00:00,1.09322,1.09854,1.09894,1.08934
2015-07-30 23:00:00,1.0985,1.09328,1.1114,1.09214
2015-08-02 23:00:00,1.09502,1.09728,1.09963,1.09412
2015-08-03 23:00:00,1.08816,1.09521,1.09876,1.08792
2015-08-04 23:00:00,1.09058,1.08826,1.09342,1.08482
2015-08-05 23:00:00,1.09249,1.09052,1.09439,1.08734
2015-08-06 23:00:00,1.09662,1.09238,1.09785,1.08554
2015-08-09 23:00:00,1.10186,1.09658,1.10415,1.09254
2015-08-10 23:00:00,1.10422,1.10211,1.10886,1.09607
2015-08-11 23:00:00,1.11604,1.10424,1.12139,1.10243
2015-08-12 23:00:00,1.11511,1.11592,1.11893,1.108
2015-08-13 23:00:00,1.11094,1.11494,1.11888,1.1098
2015-08-16 23:00:00,1.10765,1.11197,1.11249,1.10588
2015-08-17 23:00:00,1.10254,1.10782,1.10938,1.10174
2015-08-18 23:00:00,1.112,1.10242,1.11344,1.10178
2015-08-19 23:00:00,1.12408,1.11212,1.12448,1.11072
2015-08-20 23:00:00,1.1387,1.12396,1.13886,1.12296
2015-08-23 23:00:00,1.16198,1.13772,1.17142,1.13696
2015-08-24 23:00:00,1.15164,1.16216,1.16218,1.13969
2015-08-25 23:00:00,1.1314,1.15164,1.15614,1.1292
2015-08-26 23:00:00,1.12462,1.13108,1.13647,1.12034
2015-08-27 23:00:00,1.11842,1.12441,1.13098,1.1156
2015-08-28 23:00:00,1.11841,1.11842,1.11842,1.11841
2015-08-30 23:00:00,1.1211,1.11741,1.12624,1.11704
2015-08-31 23:00:00,1.13146,1.12126,1.13324,1.12084
2015-09-01 23:00:00,1.12267,1.13125,1.13193,1.12167
2015-09-02 23:00:00,1.11236,1.12262,1.12434,1.10874
2015-09-03 23:00:00,1.11489,1.11238,1.11919,1.10898
2015-09-06 23:00:00,1.11704,1.11632,1.11777,1.11216
2015-09-07 23:00:00,1.12026,1.117,1.12295,1.11526
2015-09-08 23:00:00,1.12074,1.12024,1.12164,1.11318
2015-09-09 23:00:00,1.12791,1.12067,1.12954,1.11719
2015-09-10 23:00:00,1.1338,1.12787,1.13494,1.12544
2015-09-13 23:00:00,1.13167,1.13324,1.13733,1.12834
2015-09-14 23:00:00,1.12687,1.13196,1.13289,1.12588
2015-09-15 23:00:00,1.12915,1.1269,1.13207,1.1214
2015-09-16 23:00:00,1.14346,1.12911,1.14413,1.12846
2015-09-17 23:00:00,1.13006,1.14319,1.14602,1.12693
2015-09-20 23:00:00,1.1189,1.1284,1.13304,1.11813
2015-09-21 23:00:00,1.11272,1.11898,1.12079,1.11134
2015-09-22 23:00:00,1.11854,1.1126,1.12135,1.11054
2015-09-23 23:00:00,1.12326,1.11845,1.1296,1.11646
2015-09-24 23:00:00,1.1198,1.12136,1.12262,1.11163
2015-09-27 23:00:00,1.12443,1.11858,1.12478,1.11469
2015-09-28 23:00:00,1.12489,1.1245,1.12816,1.11941
2015-09-29 23:00:00,1.11769,1.12493,1.12618,1.11574
2015-09-30 23:00:00,1.11942,1.11751,1.12092,1.1135
2015-10-01 23:00:00,1.12112,1.11924,1.13184,1.11506
2015-10-04 23:00:00,1.11882,1.12207,1.12895,1.11736
2015-10-05 23:00:00,1.12717,1.11893,1.12796,1.11722
2015-10-06 23:00:00,1.12374,1.1274,1.12843,1.12116
2015-10-07 23:00:00,1.1276,1.12371,1.13274,1.12347
2015-10-08 23:00:00,1.13586,1.12774,1.13872,1.12672
2015-10-11 23:00:00,1.13586,1.13634,1.13967,1.13543
2015-10-12 23:00:00,1.13786,1.13604,1.1411,1.13444
2015-10-13 23:00:00,1.14736,1.13796,1.14892,1.13776
2015-10-14 23:00:00,1.13842,1.14732,1.14952,1.13632
2015-10-15 23:00:00,1.13487,1.13944,1.13964,1.13344
2015-10-18 23:00:00,1.13272,1.13606,1.13792,1.13056
2015-10-19 23:00:00,1.13458,1.13302,1.13868,1.1324
2015-10-20 23:00:00,1.13386,1.13452,1.13775,1.13342
2015-10-21 23:00:00,1.11087,1.13394,1.1351,1.11002
2015-10-22 23:00:00,1.10174,1.11065,1.11398,1.09966
2015-10-25 23:00:00,1.10588,1.10015,1.10684,1.09985
2015-10-26 23:00:00,1.10454,1.1055,1.10788,1.10303
2015-10-27 23:00:00,1.09242,1.10444,1.1096,1.08971
2015-10-28 23:00:00,1.09773,1.09252,1.09859,1.09027
2015-10-29 23:00:00,1.10063,1.09787,1.10728,1.09653
2015-11-02 00:00:00,1.10154,1.1036,1.10526,1.10005
2015-11-03 00:00:00,1.09651,1.1014,1.10301,1.09362
2015-11-04 00:00:00,1.0866,1.09646,1.0968,1.08442
2015-11-05 00:00:00,1.08836,1.08651,1.0898,1.08339
2015-11-06 00:00:00,1.074,1.08822,1.08938,1.07072
2015-11-09 00:00:00,1.07506,1.07298,1.07902,1.072
2015-11-10 00:00:00,1.07244,1.07492,1.07642,1.06744
2015-11-11 00:00:00,1.07435,1.07228,1.07738,1.07056
2015-11-12 00:00:00,1.08144,1.0744,1.08317,1.06912
2015-11-13 00:00:00,1.07724,1.08122,1.0817,1.07144
2015-11-16 00:00:00,1.06862,1.07419,1.07584,1.06749
2015-11-17 00:00:00,1.06424,1.06856,1.06906,1.0631
2015-11-18 00:00:00,1.06595,1.06418,1.06926,1.06173
2015-11-19 00:00:00,1.07342,1.066,1.07639,1.06554
2015-11-20 00:00:00,1.0646,1.0734,1.07387,1.06406
2015-11-23 00:00:00,1.06362,1.064,1.0657,1.0593
2015-11-24 00:00:00,1.06428,1.06356,1.06736,1.06196
2015-11-25 00:00:00,1.06244,1.06438,1.06895,1.05667
2015-11-26 00:00:00,1.06103,1.06248,1.06275,1.06002
2015-11-27 00:00:00,1.0592,1.06108,1.06384,1.05683
2015-11-30 00:00:00,1.05644,1.05902,1.05951,1.05578
2015-12-01 00:00:00,1.06328,1.05666,1.06374,1.05634
2015-12-02 00:00:00,1.06147,1.06356,1.0636,1.05508
2015-12-03 00:00:00,1.09391,1.0616,1.09813,1.05237
2015-12-04 00:00:00,1.08823,1.09414,1.09566,1.08363
2015-12-07 00:00:00,1.08374,1.08748,1.08874,1.07962
2015-12-08 00:00:00,1.08921,1.08366,1.09025,1.08304
2015-12-09 00:00:00,1.10252,1.08918,1.10431,1.08794
2015-12-10 00:00:00,1.09409,1.10246,1.10246,1.09253
2015-12-11 00:00:00,1.09913,1.09407,1.1031,1.09266
2015-12-14 00:00:00,1.0993,1.09855,1.10488,1.09456
2015-12-15 00:00:00,1.09309,1.09936,1.10598,1.09046
2015-12-16 00:00:00,1.09122,1.09295,1.1012,1.08876
2015-12-17 00:00:00,1.08259,1.0913,1.0914,1.08026
2015-12-18 00:00:00,1.08657,1.08265,1.08746,1.08049
2015-12-21 00:00:00,1.09145,1.0856,1.09391,1.08478
2015-12-22 00:00:00,1.09574,1.09156,1.09842,1.09024
2015-12-23 00:00:00,1.09111,1.09564,1.09573,1.087
2015-12-24 00:00:00,1.09638,1.09102,1.09674,1.0904
2015-12-28 00:00:00,1.09684,1.09638,1.09926,1.09535
2015-12-29 00:00:00,1.0921,1.09693,1.09918,1.08993
2015-12-30 00:00:00,1.09319,1.09234,1.0944,1.09021
2015-12-31 00:00:00,1.087,1.09323,1.0937,1.0853
2016-01-04 00:00:00,1.08325,1.08743,1.09464,1.07812
2016-01-05 00:00:00,1.07483,1.08314,1.08389,1.07106
2016-01-06 00:00:00,1.07801,1.07467,1.07994,1.07152
2016-01-07 00:00:00,1.09308,1.07807,1.09402,1.07713
2016-01-08 00:00:00,1.09263,1.09292,1.09336,1.08032
2016-01-11 00:00:00,1.08593,1.09199,1.097,1.08478
2016-01-12 00:00:00,1.08579,1.08588,1.09004,1.08198
2016-01-13 00:00:00,1.08772,1.086,1.08878,1.0805
2016-01-14 00:00:00,1.08658,1.08784,1.09432,1.08348
2016-01-15 00:00:00,1.09153,1.08655,1.09846,1.08547
2016-01-18 00:00:00,1.0892,1.09233,1.0928,1.08692
2016-01-19 00:00:00,1.09078,1.08928,1.09392,1.08595
2016-01-20 00:00:00,1.0891,1.0906,1.0976,1.08774
2016-01-21 00:00:00,1.08751,1.08896,1.09218,1.07778
2016-01-22 00:00:00,1.07983,1.08742,1.08766,1.07892
2016-01-25 00:00:00,1.08494,1.0793,1.0857,1.07874
2016-01-26 00:00:00,1.08686,1.08485,1.08744,1.08188
2016-01-27 00:00:00,1.08926,1.08672,1.09166,1.08506
2016-01-28 00:00:00,1.09406,1.08937,1.09678,1.08699
2016-01-29 00:00:00,1.0831,1.09388,1.09486,1.081
2016-02-01 00:00:00,1.08879,1.08326,1.09128,1.08148
2016-02-02 00:00:00,1.09188,1.08862,1.094,1.08858
2016-02-03 00:00:00,1.11032,1.09189,1.11454,1.09038
2016-02-04 00:00:00,1.1209,1.11056,1.12388,1.10698
2016-02-05 00:00:00,1.11572,1.1207,1.12476,1.1109
2016-02-08 00:00:00,1.11931,1.11434,1.12158,1.10867
2016-02-09 00:00:00,1.12939,1.11938,1.13384,1.11624
2016-02-10 00:00:00,1.12927,1.12925,1.13116,1.11604
2016-02-11 00:00:00,1.13229,1.12917,1.13766,1.12742
2016-02-12 00:00:00,1.12559,1.13214,1.13338,1.12141
2016-02-15 00:00:00,1.11554,1.12472,1.12472,1.11282
2016-02-16 00:00:00,1.1144,1.1157,1.11931,1.11242
2016-02-17 00:00:00,1.11271,1.11433,1.11792,1.11062
2016-02-18 00:00:00,1.1107,1.11257,1.11497,1.1071
2016-02-19 00:00:00,1.11303,1.11064,1.11393,1.10668
2016-02-22 00:00:00,1.1029,1.1111,1.11249,1.10034
2016-02-23 00:00:00,1.10192,1.10296,1.10528,1.09902
2016-02-24 00:00:00,1.10135,1.10196,1.10462,1.09574
2016-02-25 00:00:00,1.10182,1.10146,1.10499,1.0987
2016-02-26 00:00:00,1.09321,1.1019,1.10683,1.0912
2016-02-29 00:00:00,1.08728,1.09145,1.09624,1.08593
2016-03-01 00:00:00,1.08678,1.08771,1.08936,1.08342
2016-03-02 00:00:00,1.08682,1.08675,1.08812,1.08256
2016-03-03 00:00:00,1.09566,1.08689,1.09728,1.08538
2016-03-04 00:00:00,1.10049,1.0956,1.10436,1.09036
2016-03-07 00:00:00,1.10134,1.09904,1.10258,1.094
2016-03-08 00:00:00,1.10112,1.10144,1.10578,1.09936
2016-03-09 00:00:00,1.09997,1.10101,1.10349,1.09461
2016-03-10 00:00:00,1.11792,1.09992,1.12182,1.08223
2016-03-11 00:00:00,1.11488,1.11817,1.12096,1.10806
2016-03-13 23:00:00,1.1103,1.11387,1.11768,1.10778
2016-03-14 23:00:00,1.11086,1.1102,1.11252,1.1072
2016-03-15 23:00:00,1.1225,1.11093,1.12425,1.10578
2016-03-16 23:00:00,1.13186,1.12245,1.13424,1.12052
2016-03-17 23:00:00,1.1271,1.13171,1.13372,1.12564
2016-03-20 23:00:00,1.12412,1.12608,1.12848,1.12346
2016-03-21 23:00:00,1.12168,1.12394,1.126,1.11886
2016-03-22 23:00:00,1.11812,1.12176,1.12236,1.11596
2016-03-23 23:00:00,1.11748,1.11808,1.11878,1.11446
2016-03-24 23:00:00,1.11673,1.11742,1.11816,1.1154
2016-03-27 23:00:00,1.1195,1.11659,1.122,1.11531
2016-03-28 23:00:00,1.12922,1.11972,1.13036,1.11691
2016-03-29 23:00:00,1.13378,1.12912,1.13656,1.12839
2016-03-30 23:00:00,1.138,1.13376,1.14118,1.13104
2016-03-31 23:00:00,1.13917,1.13804,1.14381,1.13348
2016-04-03 23:00:00,1.13898,1.14014,1.14126,1.13578
2016-04-04 23:00:00,1.13846,1.13882,1.14053,1.13359
2016-04-05 23:00:00,1.13991,1.13842,1.14318,1.13272
2016-04-06 23:00:00,1.13789,1.13986,1.14542,1.13378
2016-04-07 23:00:00,1.13979,1.1378,1.14194,1.13491
2016-04-10 23:00:00,1.1409,1.14174,1.14476,1.13722
2016-04-11 23:00:00,1.13856,1.14058,1.1465,1.1346
2016-04-12 23:00:00,1.12744,1.13846,1.13918,1.12682
2016-04-13 23:00:00,1.1267,1.12737,1.12949,1.12341
2016-04-14 23:00:00,1.12836,1.12635,1.13171,1.12459
2016-04-17 23:00:00,1.13138,1.13028,1.13321,1.12738
2016-04-18 23:00:00,1.13578,1.1312,1.13846,1.13036
2016-04-19 23:00:00,1.12975,1.13593,1.1388,1.12908
2016-04-20 23:00:00,1.12876,1.12976,1.1399,1.12695
2016-04-21 23:00:00,1.12245,1.12868,1.13088,1.12182
2016-04-24 23:00:00,1.12699,1.12182,1.12782,1.12182
2016-04-25 23:00:00,1.13,1.12707,1.13397,1.12562
2016-04-26 23:00:00,1.13216,1.12996,1.13611,1.12718
2016-04-27 23:00:00,1.13518,1.1322,1.13681,1.12962
2016-04-28 23:00:00,1.14497,1.13544,1.14592,1.1348
2016-05-01 23:00:00,1.15339,1.14616,1.15362,1.14485
2016-05-02 23:00:00,1.14963,1.15306,1.16164,1.14958
2016-05-03 23:00:00,1.14868,1.14969,1.15296,1.14666
2016-05-04 23:00:00,1.14052,1.14861,1.1494,1.13861
2016-05-05 23:00:00,1.14044,1.14045,1.14808,1.13868
2016-05-08 23:00:00,1.13817,1.1396,1.14198,1.13752
2016-05-09 23:00:00,1.13724,1.13814,1.14098,1.13588
2016-05-10 23:00:00,1.14261,1.13715,1.14468,1.1369
2016-05-11 23:00:00,1.13768,1.14254,1.14294,1.13707
2016-05-12 23:00:00,1.13081,1.13758,1.13798,1.1283
2016-05-15 23:00:00,1.13207,1.13116,1.13422,1.13024
2016-05-16 23:00:00,1.13132,1.13214,1.1349,1.13022
2016-05-17 23:00:00,1.12162,1.13138,1.13162,1.12144
2016-05-18 23:00:00,1.12026,1.12156,1.12302,1.11801
2016-05-19 23:00:00,1.12232,1.1203,1.12378,1.11964
2016-05-22 23:00:00,1.12202,1.12082,1.12434,1.11877
2016-05-23 23:00:00,1.11408,1.12186,1.12272,1.11326
2016-05-24 23:00:00,1.11545,1.11404,1.1167,1.1129
2016-05-25 23:00:00,1.11934,1.11538,1.12168,1.11496
2016-05-26 23:00:00,1.1113,1.11942,1.12008,1.11112
2016-05-29 23:00:00,1.11379,1.11134,1.11447,1.1098
2016-05-30 23:00:00,1.11318,1.11382,1.11735,1.11222
2016-05-31 23:00:00,1.11874,1.11316,1.1194,1.11143
2016-06-01 23:00:00,1.11514,1.11878,1.12203,1.11454
2016-06-02 23:00:00,1.13668,1.11536,1.1374,1.11368
2016-06-05 23:00:00,1.13548,1.13561,1.13928,1.13258
2016-06-06 23:00:00,1.13581,1.13552,1.13805,1.13388
2016-06-07 23:00:00,1.1395,1.13584,1.14106,1.13546
2016-06-08 23:00:00,1.13156,1.13943,1.14158,1.13056
2016-06-09 23:00:00,1.12514,1.13174,1.13216,1.12453
2016-06-12 23:00:00,1.12922,1.12509,1.13029,1.12322
2016-06-13 23:00:00,1.12072,1.12934,1.12983,1.1189
2016-06-14 23:00:00,1.126,1.12074,1.12984,1.11899
2016-06-15 23:00:00,1.1226,1.12603,1.1295,1.11309
2016-06-16 23:00:00,1.12764,1.12244,1.12966,1.1223
2016-06-19 23:00:00,1.13138,1.13318,1.13824,1.13024
2016-06-20 23:00:00,1.12422,1.13143,1.13496,1.12421
2016-06-21 23:00:00,1.12964,1.12436,1.13378,1.12368
2016-06-22 23:00:00,1.13848,1.12972,1.14212,1.12967
2016-06-23 23:00:00,1.11082,1.13866,1.14282,1.09117
2016-06-26 23:00:00,1.10248,1.10125,1.10838,1.0971
2016-06-27 23:00:00,1.10656,1.10245,1.11122,1.10105
2016-06-28 23:00:00,1.11247,1.10667,1.11306,1.10494
2016-06-29 23:00:00,1.11062,1.1123,1.11546,1.10244
